aircraft_type,flight_phase,altitude_ft,speed_knots,weight_tons,route_distance_nm,temperature_c,wind_speed_knots,thrust_kn,fuel_flow_kg_s,co2_kg
Air_Tractor,taxi,30.29799873905057,5.01784776731705,3.56523312,342.984661475875,-31.359021783637942,36.917485740308734,1.069569936,0.01069569936,9.233107673363556
Air_Tractor,taxi,31.164906341377897,5.536484037932204,3.5380176000000003,78.60125762871064,-42.90830461897069,3.006245505173247,1.06140528,0.0106140528,1.3149489558297436
Air_Tractor,landing,133.76825053272145,58.56956359742369,3.5380176000000003,316.0840044684772,-28.38112784446895,-3.2019537521956636,1.06140528,0.0106140528,55.93966412496493
Air_Tractor,approach,13364.584767356735,100.20792834648819,3.5380176000000003,103.81741067223577,17.210408316471614,-8.929075460833381,1.06140528,0.0106140528,31.435301076220092
Air_Tractor,approach,12809.250451858215,114.05598842465045,3.5380176000000003,156.19321388703008,-47.435874237210534,31.762337830448615,1.06140528,0.0106140528,53.830151396039355
Air_Tractor,approach,7660.036147283666,103.01167203070067,3.5380176000000003,242.39345826134732,29.2941662366584,39.50566039998331,1.06140528,0.0106140528,75.4488594306562
Ayres_Turbine,cruise,20404.592851224894,123.70428970696376,2.721552,371.6062044832562,-9.01475359114869,35.324246919711754,0.8164656,0.008164656000000001,152.05408348909646
Ayres_Turbine,cruise,22112.28339491144,128.02085456176982,2.721552,209.06138559072136,28.711888237202984,17.354657813139085,0.8164656,0.008164656000000001,88.52886934622771
Ayres_Turbine,landing,82.07658460712595,42.32216480105963,2.721552,152.9591744712301,24.814695877308097,-36.26382540313258,0.8164656,0.008164656000000001,21.412815567099834
Ayres_Turbine,landing,57.9502905827536,34.59587673430205,2.721552,468.36394355415786,-16.510834292072076,-22.313003050798773,0.8164656,0.008164656000000001,53.59671429377046
Air_Tractor,approach,9684.35446940114,83.34121030909573,5.669899999999999,411.6524346046015,-38.12825865854533,-45.39369363180226,1.7009699999999996,0.017009699999999996,243.92282015471565
Air_Tractor,cruise,6899.8119374444395,125.26466563118886,5.669899999999999,296.7642075618987,-40.98479399196323,43.08240749901141,1.7009699999999996,0.017009699999999996,264.3029707260231
Air_Tractor,landing,179.21825998469865,35.50684378464549,5.669899999999999,99.52336603745454,-34.60090407105361,16.079852969091036,1.7009699999999996,0.017009699999999996,25.12459482052516
Beechcraft_Jet,taxi,20.191808552902042,11.418025214427564,5.669899999999999,164.26193627045512,-16.85380166045774,-24.03967162915215,1.7009699999999996,0.017009699999999996,3.22953492323826
Beechcraft_Jet,cruise,34348.46111932599,507.18192538377855,5.669899999999999,653.516700810484,22.624777835823792,-49.83562428875503,1.7009699999999996,0.017009699999999996,570.7323743798225
Beechcraft_Jet,taxi,49.88702425244709,14.569064714605792,5.669899999999999,489.4767301246938,-38.901559479788084,-12.358503747930605,1.7009699999999996,0.017009699999999996,12.279361137341738
Beechcraft_Jet,cruise,33116.59432018743,501.49543047418695,5.669899999999999,1149.1449629487895,-54.572743028166734,7.076148095907342,1.7009699999999996,0.017009699999999996,992.3248052184653
Beechcraft_Starship,approach,2600.9756453227346,179.3621516113122,6.5317248,493.5427043497703,-49.89180511785554,-2.129514203447748,1.95951744,0.0195951744,278.52659064858017
Beechcraft_Starship,landing,134.4271094811757,106.98112338278193,6.5317248,156.93689479657985,21.90513904281002,36.2076142576597,1.95951744,0.0195951744,52.8254652753358
Beechcraft_Starship,landing,160.62795127597917,97.42586080983006,6.5317248,492.54041340267935,0.038899511685862365,-39.45947140438331,1.95951744,0.0195951744,150.98271960305954
Beechcraft_Starship,approach,8268.732919084,140.0845133733538,6.5317248,425.88612301515707,-31.791547357136423,5.382344063372557,1.95951744,0.0195951744,187.71316692944373
Beechcraft_Starship,cruise,30492.79761458655,323.01133003137045,6.5317248,1403.4563171335355,-39.938637414048756,1.2979349820907444,1.95951744,0.0195951744,1426.3554877000465
Beechcraft_KingAir,cruise,28087.08610187125,256.58402371663556,6.80388,787.2308220044856,-29.987327385845283,-21.8607017827837,2.041164,0.02041164,825.6380218903014
Beechcraft_KingAir,landing,34.87328580099829,83.92166251209484,6.80388,224.03090583524184,-45.24226118364119,32.22281125770105,2.041164,0.02041164,76.84931442132566
Beechcraft_KingAir,takeoff,16916.492012239232,184.81195023439926,6.80388,380.8472536583475,25.030297374177493,25.284865588220626,2.041164,0.02041164,287.6993375999168
Beechcraft_KingAir,takeoff,18569.17874729269,200.72207498175942,6.80388,166.07373247182002,11.657524821047687,23.285918733183095,2.041164,0.02041164,136.25550828653402
Beechcraft_KingAir,cruise,28918.513367253665,262.76551371478206,6.80388,1101.626651781271,-15.69674996243404,37.6192478269556,2.041164,0.02041164,1183.207147301068
Beechcraft_KingAir,takeoff,19928.82029540056,239.25661903215135,6.80388,301.2320541231939,18.521821434792173,22.27846006215212,2.041164,0.02041164,255.70325029846336
Beechcraft_KingAir,climb,4585.435058486208,176.84940595062935,6.80388,365.16102348774706,-33.796052635075256,-26.815870828527355,2.041164,0.02041164,229.11795524723834
Beechcraft_KingAir,climb,17270.161545683757,188.2697887554071,6.80388,449.4965444424319,5.955248320136448,20.556271164969104,2.041164,0.02041164,300.2465988769461
Beechcraft_KingAir,taxi,8.081435704730689,14.086987696743714,6.350288,322.89307684681546,17.7712624161682,-19.229718661015617,1.9050863999999998,0.019050863999999997,15.21269376541201
Beechcraft_KingAir,climb,8073.372564673118,234.61200982120008,6.350288,488.1487265398928,-24.674659512021826,-25.782534965252946,1.9050863999999998,0.019050863999999997,383.0289984120267
Beechcraft_KingAir,takeoff,4055.3529769324746,199.38604104299276,6.350288,361.35283896171194,9.384477863311005,-42.699640710037265,1.9050863999999998,0.019050863999999997,240.96583744782183
Beechcraft_KingAir,descent,3751.9049871781167,184.09612992127822,6.350288,156.76208937356003,-29.918850312533703,24.402858034767675,1.9050863999999998,0.019050863999999997,96.51947618488865
Beechcraft_KingAir,descent,3092.9292837092676,152.9821906124574,6.350288,384.87673537545305,-29.597143502982384,21.10009619498112,1.9050863999999998,0.019050863999999997,196.92088993550286
Beechcraft_KingAir,taxi,15.40303959261946,9.39553759141157,5.71072328,278.966334577442,-45.90013982289418,-26.550052232590627,1.713216984,0.01713216984,9.131074158115025
Beechcraft_KingAir,approach,4345.434331385019,122.5579952905548,5.71072328,487.85474963860054,-17.595066046701106,24.93790167241559,1.713216984,0.01713216984,208.2958538269198
Beechcraft_KingAir,descent,7557.761217912099,174.00387580573167,5.71072328,245.47746447969288,7.025512052280888,41.78408830935531,1.713216984,0.01713216984,148.80550227148748
Beechcraft_KingAir,descent,7788.237850025285,148.4254318354681,5.71072328,271.63296221848873,24.918768473559226,-39.197104250842074,1.713216984,0.01713216984,140.45565525870984
Beechcraft_KingAir,descent,3837.6863895025513,142.38732561704526,5.71072328,307.4018896441324,-3.6772556860268324,-26.736336161322505,1.713216984,0.01713216984,152.48471244807592
Beechcraft_KingAir,taxi,49.72752553986705,6.17179871097082,5.669899999999999,175.80215380854136,18.366520707537816,25.026079408731547,1.7009699999999996,0.017009699999999996,5.37019253146068
Beechcraft_KingAir,approach,5867.301153703944,73.2392942775175,5.669899999999999,467.74335316447645,14.9120451896693,-22.549332649292175,1.7009699999999996,0.017009699999999996,169.55308141906633
Beechcraft_KingAir,taxi,27.638248341774496,6.727548107597652,5.669899999999999,491.14921267222053,-40.265840497101124,12.466397428371678,1.7009699999999996,0.017009699999999996,16.354006860678105
Beechcraft_KingAir,descent,6083.917064727916,182.8401394059609,5.669899999999999,192.61490232032494,-13.705518542426326,-41.88357755362855,1.7009699999999996,0.017009699999999996,113.08101852024912
Beechcraft_KingAir,takeoff,11579.223986708654,217.8561545972574,5.669899999999999,363.21340850373787,-45.06149948034172,-4.779752089646131,1.7009699999999996,0.017009699999999996,254.0738621359659
Beechcraft_KingAir,approach,1909.0591596761437,163.0761048747205,5.669899999999999,495.5242325469185,2.9830187327389694,23.909142199295303,1.7009699999999996,0.017009699999999996,259.46782431847197
Beechcraft_KingAir,takeoff,5829.109332325036,164.21582225066516,5.669899999999999,195.14784390737023,25.741471800916457,18.65139430432525,1.7009699999999996,0.017009699999999996,102.8980251070855
Beechcraft_KingAir,taxi,6.831066572101441,11.513585044137692,5.669899999999999,298.7689896085585,-43.347396063305695,31.507210067580687,1.7009699999999996,0.017009699999999996,11.045220100102222
Beechcraft_KingAir,landing,83.9561712892553,74.96882886576925,5.669899999999999,325.18116988955626,7.380066118216014,37.74521266031688,1.7009699999999996,0.017009699999999996,80.29152338086577
Beechcraft_KingAir,cruise,28825.940711182146,265.2206216077459,5.669899999999999,1456.6871908007217,-1.2597571762318225,27.318350125875824,1.7009699999999996,0.017009699999999996,1272.4395873732612
Beechcraft_KingAir,taxi,3.5470458499963833,8.677756030065328,5.669899999999999,72.84583896772862,-5.393571854311524,17.15877429389259,1.7009699999999996,0.017009699999999996,2.081976234160244
Beechcraft_KingAir,climb,7421.90798017918,166.64756893541946,5.669899999999999,92.29187292839106,-21.839780051491168,-46.827750818396886,1.7009699999999996,0.017009699999999996,50.655432087113894
Beechcraft_KingAir,landing,7.188454759348417,76.51242886781746,5.3523856,294.1900856184095,-24.813809940925932,3.4966673409444056,1.6057156799999999,0.0160571568,73.7810439687125
Beechcraft_KingAir,descent,12664.535780005768,169.79531745732365,5.3523856,162.6131122321388,-51.15381893339453,-46.23022750851472,1.6057156799999999,0.0160571568,90.50363980780284
Beechcraft_KingAir,takeoff,16629.41065253351,156.87875564523173,5.3523856,107.17723069334815,-36.47775979857886,30.806781711602255,1.6057156799999999,0.0160571568,55.11266877114585
Beechcraft_KingAir,taxi,41.393450189379436,7.261742168444802,5.3523856,484.3633236758464,-53.709965005619715,-17.927547554004242,1.6057156799999999,0.0160571568,11.529138336694668
Beechcraft_KingAir,landing,17.0694929987536,65.83338840615008,5.3523856,289.1095842056666,-5.579546025528252,6.2429374117920915,1.6057156799999999,0.0160571568,62.38690950232896
Beechcraft_KingAir,climb,13111.168128465924,168.68943902744763,5.216308,489.1334357581406,-46.002474950377746,-22.05546926810974,1.5648924,0.015648924,289.3794562749877
Beechcraft_KingAir,cruise,22543.65325083077,223.73254332202254,5.216308,539.2925408668767,19.206648492525872,28.250014438029353,1.5648924,0.015648924,423.1613796267722
Beechcraft_KingAir,climb,9340.456993407086,123.03117488462975,5.216308,61.40783453695588,-10.532843240740952,38.65025266419025,1.5648924,0.015648924,26.49667662634933
Beechcraft_KingAir,descent,1672.6580159493662,124.1961704832776,5.216308,359.8249553444149,4.473642269990215,-10.135750578693603,1.5648924,0.015648924,156.72992881272071
Beechcraft_KingAir,taxi,8.664716003542289,5.802881150831157,5.216308,162.60930417406792,-20.0771471935578,36.2922393510989,1.5648924,0.015648924,3.309340990155952
Beechcraft_KingAir,approach,10861.640879150904,142.93615191066132,4.8080752,175.97025362567427,-7.350716234910863,-23.29249925436676,1.44242256,0.0144242256,79.94876943701892
Beechcraft_KingAir,descent,11199.505292088643,135.34718556506743,4.8080752,325.2743358054585,25.126030042163592,3.4660923075523797,1.44242256,0.0144242256,139.93600323529762
Beechcraft_KingAir,landing,9.543225538329757,73.27828933080842,4.8080752,121.39090143912097,-47.967606631987984,35.876142983870395,1.44242256,0.0144242256,28.27430225191723
Beechcraft_KingAir,approach,708.7055851314601,103.9224083243459,4.8080752,70.70118890978874,-33.415289386485824,-17.411865738420964,1.44242256,0.0144242256,23.354273245240908
Beechcraft_KingAir,approach,12904.178468159605,161.94079982071187,4.9668324,263.37822308929634,11.299007787396263,45.40422650780857,1.49004972,0.014900497200000001,126.30683762362973
Beechcraft_KingAir,takeoff,15503.924037074308,196.64958167553698,4.9668324,205.83694449023037,-46.6073374149734,-37.812049821861635,1.49004972,0.014900497200000001,119.86905232083286
Beechcraft_KingAir,approach,6790.848913950609,137.68112638459118,4.9668324,327.1325441234974,-48.56880616815058,-48.172493027649374,1.49004972,0.014900497200000001,133.37943703610148
Beechcraft_KingAir,cruise,24044.122514883973,252.83869462087543,4.9668324,834.2621975442493,-24.26898110590672,40.41353525781906,1.49004972,0.014900497200000001,634.2232950320742
Beechcraft_KingAir,takeoff,10519.757794389925,172.7332542097249,4.9668324,357.78369622916347,-47.165723529843255,-43.135133385212775,1.49004972,0.014900497200000001,185.82005594589705
Beechcraft_KingAir,landing,188.85031942503346,87.8838921657856,4.9668324,336.3816188507051,-5.268332412472738,49.188919594749166,1.49004972,0.014900497200000001,88.88687212818046
Beechcraft_KingAir,climb,13222.476150404711,156.18158745112646,4.5812792,295.5275551921707,-35.766603680589014,45.139686197910606,1.37438376,0.0137438376,136.36583510190025
Beechcraft_KingAir,descent,9576.125216472807,158.3013730171882,4.5812792,343.1681473360046,21.134326871946655,-36.29790899636794,1.37438376,0.0137438376,160.49792221989543
Beechcraft_KingAir,climb,4720.031560996633,127.59805561432466,4.5812792,95.350100619842,11.597506871846818,3.7584625692565794,1.37438376,0.0137438376,35.94537136695489
Beechcraft_KingAir,takeoff,1740.2995138944389,167.94166049883515,4.5812792,201.44939669992692,4.474942518455478,-31.507970253285567,1.37438376,0.0137438376,99.95445986816001
Beechcraft_KingAir,descent,12750.692009057091,97.67557937297947,4.5812792,416.5108171650211,-2.559757672317332,-7.184482696988013,1.37438376,0.0137438376,122.70009139227791
Beechcraft_KingAir,taxi,24.80187271467031,9.788810582581963,4.5812792,206.7514720039388,18.39458707902439,-43.85748707401673,1.37438376,0.0137438376,6.103952430684643
Beechcraft_KingAir,climb,17671.968257014007,172.92511515387977,4.5812792,411.5664186731819,-36.03972476886567,-27.607541220341048,1.37438376,0.0137438376,214.6498605250369
Beechcraft_KingAir,taxi,27.398594162404365,7.8489907846184535,4.5812792,305.8341276874812,19.214251634959354,-13.672720360110048,1.37438376,0.0137438376,7.239896717828706
Beechcraft_KingAir,taxi,36.58238776498201,5.1712601385402515,4.3771628,162.5074021472471,12.106845366044453,-6.135249975394515,1.31314884,0.0131314884,2.6783022479297833
Beechcraft_KingAir,landing,186.15146512071294,72.87755671499336,4.3771628,243.04731231875826,8.593670242953273,47.74962582088932,1.31314884,0.0131314884,56.4513951656175
Beechcraft_KingAir,descent,11228.67702648693,102.30917352149906,4.3771628,219.9779987793327,-7.293267363631458,30.78656456839812,1.31314884,0.0131314884,71.72719970044426
Beechcraft_KingAir,taxi,25.262618622392857,9.7202381043614,4.3771628,194.0223204637753,-34.069246317498994,23.740994431194622,1.31314884,0.0131314884,6.010611397070276
Beechcraft_KingAir,climb,2899.7128560754045,111.98189281825373,4.3771628,481.34367359743925,-18.99842714068881,3.7041314741974247,1.31314884,0.0131314884,171.78811923015826
Beechcraft_KingAir,cruise,25597.073357082245,207.55072920531515,4.5812792,724.4195531636011,12.453505635798138,33.99977606043434,1.37438376,0.0137438376,523.2327744797228
Beechcraft_KingAir,cruise,26580.470496554786,204.1711070065659,4.5812792,583.8630633298537,-52.298828829627425,-16.06771643442889,1.37438376,0.0137438376,414.84493990779873
Beechcraft_KingAir,climb,12446.37759212126,138.55107046637798,4.5812792,145.72755276090302,11.474315387419452,20.889911277331606,1.37438376,0.0137438376,70.26387051017133
Beechcraft_KingAir,descent,11977.896134024804,132.47217211038014,4.5812792,91.04274637191067,-34.59398705855685,49.37839753781721,1.37438376,0.0137438376,41.971116230958756
Beechcraft_KingAir,takeoff,19510.715962153794,166.14610950269255,4.5812792,75.14201960480752,-42.733717938663744,-18.53710910648012,1.37438376,0.0137438376,43.446375539225954
Beechcraft_KingAir,landing,109.18315403299779,70.20770949694341,4.3771628,485.8933747883607,-45.165387954674316,17.401753488396736,1.31314884,0.0131314884,107.72870859984931
Beechcraft_KingAir,taxi,38.07553158587361,8.441692675987836,4.3771628,95.50520425525562,-52.68374898418072,34.43148641523824,1.31314884,0.0131314884,2.546022556090305
Beechcraft_KingAir,landing,85.21829500938823,59.624423544805566,4.3771628,228.49322087941334,-10.495148756176505,41.58075833506723,1.31314884,0.0131314884,43.02324707646794
Beechcraft_KingAir,climb,14418.602315973429,114.8446148881728,4.3771628,88.17697133833636,-36.44791082103299,21.793269094010185,1.31314884,0.0131314884,31.97948645543396
Beechcraft_KingAir,climb,12044.802927308863,166.2082008946776,4.3771628,446.1619858872876,29.101700091268683,-21.639207658286374,1.31314884,0.0131314884,234.18047623381293
Beechcraft_KingAir,landing,181.53874126970925,66.78479675853974,4.2184056,207.5982110151411,-6.172875750862509,-17.371784843105353,1.2655216799999998,0.012655216799999997,42.78119248581579
Beechcraft_KingAir,cruise,24538.25824664497,213.59318669201633,4.2184056,736.6493578161204,-43.27975210473912,-47.92419678760358,1.2655216799999998,0.012655216799999997,485.5119016144794
Beechcraft_KingAir,climb,5725.758934175471,129.4003638804376,4.2184056,245.5033300197221,3.5448159689660557,26.088597767150972,1.2655216799999998,0.012655216799999997,98.02673902133355
Beechcraft_KingAir,descent,6375.430258330548,134.28884827695325,4.082328,383.43823740980076,21.308203153326644,-45.72603939380486,1.2246984,0.012246984,141.32939152986398
Beechcraft_KingAir,descent,12430.46010221205,146.46692181450248,4.082328,356.46774219360907,8.34025710641722,36.46523546027457,1.2246984,0.012246984,143.30353716412517
Beechcraft_KingAir,cruise,26818.85505650155,227.65472930940354,4.082328,598.712609746778,-48.50261181164695,-38.13393855254612,1.2246984,0.012246984,374.103871245483
Bombardier_Global,approach,6826.869558295061,363.206751620712,52.0950412,490.0553009394219,21.150155401376068,-32.812348786407576,15.628512359999998,0.1562851236,2584.090488267457
Bombardier_Global,descent,1125.8187232833536,378.3500764933363,52.0950412,287.4654990888349,12.483997798097008,-2.3473529167762663,15.628512359999998,0.1562851236,1579.022318188739
Bombardier_Global,climb,18463.19859029453,326.50483272245003,52.0950412,362.9350053979914,-41.54416849102278,23.78804151687423,15.628512359999998,0.1562851236,1720.3910924706468
Bombardier_Global,takeoff,4158.093206275806,320.3509768937633,45.132404,182.52227607774344,-50.598199457710564,-36.09977948009223,13.5397212,0.13539721200000002,735.4323386961955
Bombardier_Global,taxi,31.377904004203174,21.27730997434405,45.132404,455.52110472094506,-7.628601098283781,-5.992892493350155,13.5397212,0.13539721200000002,121.90626290892993
Bombardier_Global,taxi,45.762717083455314,27.64508989639635,45.132404,76.03875399096833,-41.736956036101965,-1.7148725589895193,13.5397212,0.13539721200000002,26.439533767834487
Bombardier_Global,cruise,41616.68390440952,548.1176236868318,41.957260000000005,2370.6668597903017,15.940230970598122,-28.771435833140867,12.587178000000002,0.12587178000000002,15193.706794233281
Bombardier_Global,cruise,44347.29279779086,548.6191522839684,41.957260000000005,3836.1426359520874,-24.54155418290773,-38.44416233193682,12.587178000000002,0.12587178000000002,24608.500884920177
Bombardier_Global,cruise,43556.6399783203,545.9714287372611,41.957260000000005,3374.4725977740623,22.595857802608904,33.64209229856395,12.587178000000002,0.12587178000000002,21542.45866963587
Bombardier_Global,landing,107.21927326882408,159.2861682053533,41.957260000000005,416.2077588681269,-6.916505368014512,0.24656497627655227,12.587178000000002,0.12587178000000002,775.1891462398734
Bombardier_Global,descent,13708.444175160716,366.6812469625871,44.45201599999999,477.4099609813658,-39.47284733962821,-48.561876401584705,13.335604799999997,0.13335604799999998,2168.622528342479
Bombardier_Global,descent,9394.520341068954,297.91686682748986,44.45201599999999,469.72781750930596,-43.13409627441699,30.29813013091038,13.335604799999997,0.13335604799999998,1733.5850826913593
Bombardier_Global,takeoff,11480.16957833733,311.51083530548675,44.45201599999999,235.06480246341607,-5.999842807590916,48.07938054145848,13.335604799999997,0.13335604799999998,907.1196012569251
Bombardier_Global,climb,10883.106521127875,428.41829048167887,45.245802,298.3580774485185,24.654260318172547,-5.279896778356196,13.573740599999999,0.135737406,1611.7453350607982
Bombardier_Global,descent,1781.9192388018753,361.45633722619243,45.245802,315.4801537119362,-28.496818358759665,32.982126471728506,13.573740599999999,0.135737406,1437.8663003282704
Bombardier_Global,landing,5.756535262667795,184.5500067104158,45.245802,329.1392981090591,-33.76936619204582,15.472534849844294,13.573740599999999,0.135737406,765.9217844781817
Bombardier_Global,takeoff,16295.848682867876,437.08744781501395,45.245802,327.7686704437814,0.6036131143183638,-8.879593278814589,13.573740599999999,0.135737406,1806.451858172642
Bombardier_Global,cruise,41306.705230566775,539.9025522494052,44.45201599999999,3227.920371135623,-35.9614836014681,-27.9491212863352,13.335604799999997,0.13335604799999998,21589.47007495603
Bombardier_Global,takeoff,7246.280595462656,391.20698430646024,44.45201599999999,158.0655284501869,-34.67288363806553,-31.403849244258232,13.335604799999997,0.13335604799999998,766.0331369328487
Bombardier_Global,climb,11208.004917567332,361.7343671557208,44.45201599999999,313.14474767711914,-11.45447051459815,45.08186599164314,13.335604799999997,0.13335604799999998,1403.2617669069377
Bombardier_Challenger,approach,10616.179818605511,233.1802251217629,24.040376000000002,363.4256598021855,10.753628647111228,-29.01023704137693,7.2121128,0.072121128,626.7424177106
Bombardier_Challenger,taxi,44.839420495300594,17.574458764678262,24.040376000000002,350.40098233446224,-51.256567751980526,-23.908142034983193,7.2121128,0.072121128,45.543778417794094
Bombardier_Challenger,takeoff,12436.772515278244,291.2849925276482,24.040376000000002,419.8057865800021,3.933488067450064,46.96159389043379,7.2121128,0.072121128,904.3745117543256
Bombardier_Challenger,takeoff,6293.216441607214,284.0682443859084,24.040376000000002,89.91614019067502,0.1000512774782436,23.47085702650257,7.2121128,0.072121128,188.90442307465477
Bombardier_Challenger,taxi,26.72117518662615,15.756809992217484,24.040376000000002,452.3977683031666,-35.324191847396,19.95965330235282,7.2121128,0.072121128,52.719409312949644
Bombardier_Other,climb,4505.89936777117,234.68960034942245,9.752227999999999,216.7124462561219,-27.829575300174685,0.36886093282389254,2.9256683999999997,0.029256683999999998,187.93279730155157
Bombardier_Other,approach,3923.6897302023626,261.87042165809197,9.752227999999999,289.06958928809036,-17.7549790833598,32.915064028413994,2.9256683999999997,0.029256683999999998,279.7136955294792
Bombardier_Other,takeoff,15201.947824541374,213.0890686816138,9.752227999999999,163.59662495480933,21.437130508598614,0.8141718665194304,2.9256683999999997,0.029256683999999998,128.81320596450925
Bombardier_Challenger,climb,18008.929916056786,288.84842882453734,19.617853999999998,289.45106836939203,26.79222296177832,12.024135426891213,5.8853561999999995,0.058853562,586.3156440489406
Bombardier_Challenger,descent,13074.617225583488,223.75984854716845,19.617853999999998,228.7237246268371,-17.250204047811756,-2.2257873600464038,5.8853561999999995,0.058853562,358.90514966386615
Bombardier_Challenger,taxi,36.87026030469095,11.257084228591204,19.617853999999998,303.7842914084764,8.752415032086247,-2.1841076444155902,5.8853561999999995,0.058853562,23.98156627657017
Bombardier_Challenger,taxi,10.572400349827232,13.182614889879149,19.617853999999998,103.89295931866305,-9.80881298001895,26.796997806183157,5.8853561999999995,0.058853562,9.604483123004673
Bombardier_Challenger,taxi,17.146343213913013,15.124841423369176,19.617853999999998,209.79693647568715,-9.288450546983,12.856640064728317,5.8853561999999995,0.058853562,22.252370786339164
Bombardier_Challenger,descent,7453.940475436628,254.26485167309886,19.617853999999998,381.5701139277108,-31.3615412193597,13.326320160941037,5.8853561999999995,0.058853562,680.3728845627593
Bombardier_Challenger,landing,149.08789483686598,129.5793519433518,19.617853999999998,107.4111362580037,-36.55871910157024,-4.9717516168474205,5.8853561999999995,0.058853562,97.6048571429309
Bombardier_Challenger,taxi,16.872341693595907,20.769324486142864,19.617853999999998,323.3998500321078,-30.519545596456503,3.1109496337527602,5.8853561999999995,0.058853562,47.10299274226731
Bombardier_Other,cruise,40840.54504894168,526.2731070085342,9.865626,1247.154563330958,-10.946525001950064,6.186378980951844,2.9596878,0.029596878000000004,1941.602252919389
Bombardier_Other,approach,10195.32668890425,357.6868269852997,9.865626,300.5433018562684,5.359755138668746,17.140607264373685,2.9596878,0.029596878000000004,318.0085589393455
Bombardier_Other,takeoff,6319.602779545399,385.10567338604824,9.865626,134.1696868508855,-46.863030346726234,42.630827692119595,2.9596878,0.029596878000000004,152.84918669038947
Bombardier_Other,approach,10808.81094313285,242.30985556671428,9.865626,381.3112326643197,-27.995950708491215,11.916804424305838,2.9596878,0.029596878000000004,273.3250819434409
Bombardier_Other,cruise,41678.50170925491,516.6712009481886,9.865626,992.728140418834,27.33734147382036,32.48069479798306,2.9596878,0.029596878000000004,1517.3067748039184
Bombardier_Challenger,approach,2738.2593714759337,240.5991775059488,18.7787088,289.6652446482136,-32.70084782361961,18.881050358998706,5.63361264,0.0563361264,467.83323729148026
Bombardier_Challenger,taxi,18.461524075494808,14.863593311625262,18.7787088,296.87140307216896,-28.390737669632514,5.193636106046654,5.63361264,0.0563361264,29.620523104706265
Bombardier_Challenger,takeoff,19809.24441540896,263.7441198436483,18.7787088,414.4435006345857,16.10237170253285,-25.81618045846469,5.63361264,0.0563361264,733.750929197815
Bombardier_Other,landing,136.30054444478586,171.79118662116724,9.412034,318.0374332735299,-50.731773306311304,-7.400248053157185,2.8236102,0.028236102000000003,154.19374922053132
Bombardier_Other,approach,6471.693255135394,265.9207467068502,9.412034,468.28811491152163,-15.507880651237478,46.774282483371564,2.8236102,0.028236102000000003,351.44146957588396
