altitude_ft,speed_knots,weight_tons,route_distance_nm,temperature_c,wind_speed_knots,speed_weight_ratio,is_heavy,wind_impact,aircraft_A320,aircraft_A321,aircraft_A380,aircraft_B737,aircraft_B738,aircraft_B777,aircraft_B787,phase_approach,phase_climb,phase_cruise,phase_descent,phase_taxi,alt_cat_low,alt_cat_medium,alt_cat_high,alt_cat_very_high,co2_kg
9200.443457425654,291.0441890339116,55.849783789939195,1530.0211119306105,-13.626845967169483,4.064324795235038,5.211196342828823,0,-4.064324795235038,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,19.019123667516183
28171.742791956214,342.3401165662124,76.56333923371135,2750.1495012565038,-23.01229755688302,-43.16922222759063,4.471332102185503,0,43.16922222759063,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,31.51852822224763
17379.298716538422,261.34615912070336,69.99497998366911,722.8088455537666,-32.545203906848,46.41109527463213,3.733784325414185,0,-46.41109527463213,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,111.43912296052164
31026.02349391412,492.24864704537924,65.45032217639472,143.66790302727495,-4.900690380646971,-33.87847012403069,7.520950710047282,0,33.87847012403069,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,89.16210487637713
544.1023712028697,157.58750561918777,271.20484600553556,2917.5488668433095,-11.671509498648607,43.19792195573815,0.5810644903298345,1,-43.19792195573815,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,118.44580907350895
36468.94200572424,495.70508345568834,77.12526522615455,904.6547649051282,-4.261073085305185,-16.243386378102755,6.42727233419725,0,16.243386378102755,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,71.70894665528174
7440.91948792631,217.62575565028774,634.2999361050506,4747.473692012908,-7.646800438067395,-7.8590313187845595,0.3430959759930439,1,7.8590313187845595,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1397.9694207166435
18313.788245204658,297.2370233819123,70.89292560622496,2771.0477668955314,19.358440206719948,-20.529558496137422,4.192760008705474,0,20.529558496137422,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,142.80145264442208
34801.47591204561,500.6452567695402,50.0081487660812,1263.0596347037424,-5.756345364415942,-34.235233705217304,10.011273544864965,0,34.235233705217304,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,50.073386119943486
14041.65207987607,260.84003727166225,88.9192252516261,4720.6441712646265,-28.23173316815924,1.226056387626052,2.9334492797652008,0,-1.226056387626052,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,37.81536748929378
70.24175281503646,20.852298626995974,110.74315581103383,915.7655288735392,-9.918409374915505,-7.5169263356688845,0.18829424242322673,0,7.5169263356688845,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,33.156766351113966
41889.14586647256,502.34535644704,80.6532405086748,1327.4752601709883,21.329784927880503,2.578884353554642,6.228458438604328,0,-2.578884353554642,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,53.806034875394296
37537.001718857224,504.0336238221083,54.42950222988721,5146.483168783657,7.2600698110693855,-32.976696756166945,9.260301916656951,0,32.976696756166945,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,44.71761361680653
36730.85048083708,436.80023008633805,178.65202788623233,5144.332251133254,-28.314557089114704,-45.425853323198815,2.444977732715676,0,45.425853323198815,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,166.6920554175174
41292.913333720986,464.40452477798146,82.65415356884789,3003.789127031986,-7.024004008197672,-35.188371197035764,5.618647154751267,0,35.188371197035764,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,67.65493295801936
56.37176795476178,6.921677584543871,91.79445651770968,5559.435517798566,21.21110717443117,-15.82423977014372,0.07540409134846274,0,15.82423977014372,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,23.5486371428711
78.13126284286044,25.745971125580624,94.53759217307046,2629.0539853283835,21.186616409753803,45.753943901685105,0.2723358035018212,0,-45.753943901685105,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,17.86022120652667
31384.616603542727,429.90075410007853,67.22192964696458,1471.6290440333353,-24.020205040711897,-12.960673868199521,6.3952456639942765,0,12.960673868199521,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,54.68675852446752
97.0243451904197,18.072265344149145,54.857715820911196,1992.0771695865612,17.642065351796674,-14.83390868800263,0.3294388961280846,0,14.83390868800263,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,15.68836627322664
18740.839982311838,224.2285883448892,477.540911545524,3552.2217178372107,10.764027761702764,13.539955747911222,0.4695484364244119,1,-13.539955747911222,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,836.1372373304098
19017.793478782958,331.787663788809,78.16490433368924,4012.071989862233,-3.1278152936542156,-40.40442450534101,4.244714000702843,0,40.40442450534101,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,34.06520054993183
40368.637496446165,452.8905654701543,109.61556971116508,1117.7791872108683,-23.082412900497914,-3.632024924509217,4.131626252215011,0,3.632024924509217,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,66.21533384401178
18.60230000056656,18.801734116334444,65.40984453176019,4345.957518002129,-14.018686964998071,36.97631766817108,0.28744502071404765,0,-36.97631766817108,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,11.187897321885586
3435.0770025064016,190.56266996150737,95.93927957916273,2511.5902991942594,-23.36173604825461,-24.25784556538233,1.9862841455283984,0,24.25784556538233,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,56.9427866782052
24136.301725828715,339.7546960521753,74.8611518481159,4842.1558924694,-34.13925435082561,-11.406048906307262,4.538464713199924,0,11.406048906307262,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,174.78373771363587
33145.425205221014,434.4047407152677,91.11525785921805,3174.581711179736,-31.96715047668856,-30.118602391995374,4.767639920269614,0,30.118602391995374,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,72.32292796969635
1680.372191229978,187.11103193006196,47.69333485806537,3169.079320821123,-0.30099047273389345,6.115114667195613,3.9232113352295768,0,-6.115114667195613,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,28.293515556234258
76.3906912597169,12.832192932972507,376.26062970063043,2148.187779002694,-28.870263518539574,46.59442041334333,0.03410453265647901,1,-46.59442041334333,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,59.82118825713163
39748.42563448537,477.37442425445863,60.697847008543135,4094.5400423715323,9.892710144195206,48.538514026790565,7.864767002151969,0,-48.538514026790565,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,27.895917668731055
42.483360661070705,15.628737838109517,61.649114156372384,5688.507079514257,-39.754499373251384,39.15454499973386,0.2535111501921564,0,-39.15454499973386,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,11.178633637377983
29918.511771729125,269.45397496217043,65.19058417290515,1236.9110770725968,20.243623107084893,-48.30189746098026,4.13332658973414,0,48.30189746098026,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,24.89957818789614
11039.625016770835,305.4866916999157,91.60548337012739,122.229397848145,4.196420547680042,9.651600069863086,3.334807922639434,0,-9.651600069863086,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,30.74804689181526
38551.98742783853,439.3160008408433,75.03672200328018,2887.841112635553,-13.524283932965865,1.7293482152253148,5.854680070134712,0,-1.7293482152253148,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,45.710682767207864
36587.205797740404,465.3641949579262,168.31464343522345,4028.1317769756224,-38.56536478956613,-37.36166933295153,2.764846750467219,0,37.36166933295153,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,150.58565438832633
37131.98080711915,479.36105444464147,55.1823672962714,828.4350850113425,28.60363600835393,-10.628083034696246,8.68685194078347,0,10.628083034696246,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,47.52434639631018
2127.2408084043127,190.4521784682808,88.18108718698454,4000.9534880601977,-9.238999480617103,1.61278103248965,2.159784876142822,0,-1.61278103248965,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,51.66196861172236
1393.6937710276115,182.9532425709001,83.12250431480466,5980.014076175786,-23.135370132816924,-43.95629469763944,2.201007345471844,0,43.95629469763944,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,52.019751773236024
12885.878096244374,238.7306589255575,57.94379610464046,1037.0137874240504,29.939595335155687,-20.489053211839515,4.1200382952893655,0,20.489053211839515,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,142.32151947771217
11474.120822505094,268.04419986459686,56.69297625895289,5456.3863143236385,25.179653643483604,-44.8102758814869,4.7279966153173625,0,44.8102758814869,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,28.362522858769484
26986.703805415804,336.7894462020565,88.06094666783915,2428.5317043264567,-6.352458199014961,27.724070331715595,3.8245040389175813,0,-27.724070331715595,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,156.31969494374675
19863.29172131876,305.96330242867316,50.91683574100187,2587.8884168967206,24.60364849440758,37.236852775185156,6.009079275566405,0,-37.236852775185156,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,14.346127777628494
16292.420480792067,289.73813904853165,55.76380657074007,2702.325733679624,-26.307350886883945,-31.327670422695853,5.195809914464496,0,31.327670422695853,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,21.70875549986845
702.7681186387647,134.8827249097023,98.66138606370137,5863.3221645631165,11.782496317333994,-24.779994938308715,1.367127812522463,0,24.779994938308715,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,64.72413961417811
79.98686045285442,14.861936024552968,54.95985604359935,1138.9692335780085,24.313518058595832,-38.939424805933555,0.2704143914198588,0,38.939424805933555,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,16.190455487761987
1268.0484588600516,173.03250018756526,103.37166173976296,1621.8430900427134,-5.594004191772143,47.552732902090185,1.6738871879913542,0,-47.552732902090185,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,43.80634521916337
30671.763418340237,432.1015716748649,98.42922393984087,3355.3302093433526,15.744204283575428,-16.73454990949488,4.389972351493514,0,16.73454990949488,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,90.99075166603295
1512.9930271636279,267.38556961638733,79.91134167556885,3356.217189121517,18.32552399600504,30.23605509824779,3.346027785416781,0,-30.23605509824779,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,174.19267398940178
4663.611441280244,139.8184228619327,87.93808843760686,5530.725672826683,23.140181962893102,45.207732994543534,1.5899643186028038,0,-45.207732994543534,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,34.458221113115165
40436.28241511455,487.58918887082933,299.0453172739413,643.3748239640863,-23.15290751082992,37.71586042661393,1.6304859521480883,1,-37.71586042661393,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,169.66635493915692
85.11939701767672,12.004351715290591,76.31723924648162,324.60256378429006,13.982718728275962,-38.82938777670285,0.15729541364199723,0,38.82938777670285,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,24.86281969416
18050.732977432323,275.37858720407223,98.0952434126255,1810.5175919786209,-16.752570896797792,15.6347694395143,2.8072572902003645,0,-15.6347694395143,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,177.82513120672107
1733.9564226680482,137.44541084575457,67.74724937442217,602.8490965071358,22.750260195638795,47.983502263290106,2.0287969196524576,0,-47.983502263290106,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,28.83127581752553
17369.530666647315,330.5457633857112,79.60186337454559,4747.505276987031,-13.405153890797852,-25.3095355717047,4.152487760624588,0,25.3095355717047,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,27.44657357426071
16830.24766728893,346.8193427914722,56.19390944432794,5224.876690938104,14.361779695421923,27.092184464405193,6.171831542261191,0,-27.092184464405193,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,18.615330740989165
38801.2979257279,426.31492019068634,88.90857607111673,5721.638364523132,-21.653427197403243,40.882721409693374,4.794980855948958,0,-40.882721409693374,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,45.41399341676803
5687.333290689252,269.98472590855636,209.96663215108302,1088.6211752532245,-26.41790362322771,-10.860933561773045,1.2858458658054146,1,10.860933561773045,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,93.84825146810226
1663.7674037318002,324.6034407797021,63.8410011372395,5850.602623761985,2.2711738278333087,23.498297162989545,5.084560627141475,0,-23.498297162989545,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,153.33400356295988
40.0212275849672,24.582449573901194,70.63880754527223,5942.960592382526,-38.19612808649542,10.352880650112098,0.348002046299357,0,-10.352880650112098,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,16.96141276865879
37229.63486336863,513.7491269694735,327.4218118372436,132.9428310001351,20.943108870217188,-21.524891967654003,1.569074229009674,1,21.524891967654003,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,235.64255208308748
35023.3456954746,516.3130212466788,546.2979665426008,916.5283503046923,-1.7866703116229985,49.354514772424224,0.9451124713392398,1,-49.354514772424224,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,323.1041919354931
27536.018704925267,230.17628484333193,60.26753786111628,2899.2737610826875,-39.302153568583705,-41.52338455736668,3.8192415521231746,0,41.52338455736668,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,137.3936465712938
4668.270819529328,169.6111355937702,107.17500555514432,1486.6438181101782,28.469366660253215,37.28480719739582,1.582562414764708,0,-37.28480719739582,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,45.72837119770096
